Solar Pressure  x				y				z
-1.9821521111979766E-9	-5.362785108520683E-9	-2.3249109537226112E-9
-1.98206630822148E-9	-5.362790640613109E-9	-2.324925142098807E-9
-1.981980835442213E-9	-5.362798248430573E-9	-2.3249405101800152E-9
-1.98189577349419E-9	-5.362807989794833E-9	-2.3249570261117954E-9
-1.981811201016852E-9	-5.362819912411727E-9	-2.3249746526385857E-9
-1.981727194282431E-9	-5.3628340536563904E-9	-2.324993347290628E-9
-1.981643826836835E-9	-5.362850440411524E-9	-2.3250130625972508E-9
-1.981561169110072E-9	-5.362869088972006E-9	-2.3250337463295913E-9
-1.9814792882712504E-9	-5.362890004934335E-9	-2.3250553417358366E-9
-1.981398247643061E-9	-5.362913183273722E-9	-2.325077787855631E-9
-1.981318106594085E-9	-5.362938608341708E-9	-2.325101019795853E-9
-1.9812389202248924E-9	-5.362966253983394E-9	-2.3251249690520154E-9
-1.9811607391227938E-9	-5.362996083688671E-9	-2.325149563837651E-9
-1.9810836091390862E-9	-5.363028050788E-9	-2.3251747294265607E-9
-1.9810075711895516E-9	-5.363062098692814E-9	-2.3252003885072232E-9
-1.9809326610791067E-9	-5.3630981611797964E-9	-2.3252264615469777E-9
-1.9808589093501074E-9	-5.363136162716205E-9	-2.3252528671628476E-9
-1.9807863411534702E-9	-5.363176018824131E-9	-2.325279522497643E-9
-1.980714976097626E-9	-5.3632176364969396E-9	-2.325306343606812E-9
-1.9806448283518886E-9	-5.363260914585982E-9	-2.325333245819812E-9
-1.980575906317879E-9	-5.3633057443538385E-9	-2.3253601441603844E-9
-1.980508212782216E-9	-5.363352009920842E-9	-2.32538695370763E-9
-1.9804417448625094E-9	-5.3633995888059804E-9	-2.3254135899853864E-9
-1.9803764940227336E-9	-5.363448352484419E-9	-2.3254399693450428E-9
-1.980312446114508E-9	-5.3634981669739875E-9	-2.3254660093451087E-9
-1.980249581444045E-9	-5.363548893444581E-9	-2.325491629124102E-9
-1.980187874862213E-9	-5.3636003888449625E-9	-2.3255167497652183E-9
-1.980127295876226E-9	-5.363652506546332E-9	-2.3255412946530493E-9
-1.9800678087836873E-9	-5.363705097003736E-9	-2.32556518982172E-9
-1.9800093727839508E-9	-5.363758008446255E-9	-2.3255883642978768E-9
-1.9799519423405637E-9	-5.363811087510727E-9	-2.325610750401899E-9
-1.979895467106882E-9	-5.363864180017342E-9	-2.325632284094496E-9
-1.9798398923306965E-9	-5.363917131618942E-9	-2.325652905252348E-9
-1.979785159051715E-9	-5.363969788523127E-9	-2.3256725579576085E-9
-1.979731204365382E-9	-5.364021998201709E-9	-2.3256911907634833E-9
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
